gene_name	se_id	transcript_id	ensembl_gene_id	chr	start	end	strand	tss	gene_type	gene_status	reads_2i_1	reads_2i_2	reads_ser_1	reads_ser_2	reads_sahlen	score_2i	score_ser	score_sahlen	rpkm_2i	rpkm_ser	rpkm_episc	reads_ser	in.joshi	in.sahlen	in.dowen	in.novo
Sun3	5331	ENSMUST00000102909	ENSMUSG00000040985	chr11	8946494	8951494	-	8948994	protein_coding	KNOWN	9	9	10	5	11	7.55	7.3	5.41	0	0.1	0.4	7.07106781186548	1	1	0	0
Suv39h1	8554	ENSMUST00000115637	ENSMUSG00000039231	chrX	7648884	7653884	-	7651384	protein_coding	KNOWN	3	5	7	6	0	3.45	6.87	0	14.8	17.8	26.9	6.48074069840786	1	0	0	0
Suv420h2	3475	ENSMUST00000128018	ENSMUSG00000059851	chr7	4694910	4699910	+	4697410	protein_coding	KNOWN	0	0	0	0	7	0	0	8.19	36.3	24.2	27.6	0	0	1	0	0
Swi5	812	ENSMUST00000140406	ENSMUSG00000044627	chr2	32140955	32145955	-	32143455	protein_coding	KNOWN	0	2	4	8	1	0	7.57	0				5.65685424949238	1	0	0	0
Taf8	7822	ENSMUST00000067103	ENSMUSG00000023980	chr17	47636736	47641736	-	47639236	protein_coding	KNOWN	20	30	31	37	14	7.11	8.84	5.23	16.6	16.8	12.2	33.8673884437522	1	1	0	0
Taok1	5597	ENSMUST00000058496	ENSMUSG00000017291	chr11	77418817	77423817	-	77421317	protein_coding	KNOWN	1	1	3	2	5	0	4.43	5.69	9.6	17.9	26.4	2.44948974278318	0	1	0	0
Tars2	1626	ENSMUST00000029752	ENSMUSG00000028107	chr3	95556400	95561400	-	95558900	protein_coding	KNOWN	1	2	2	1	8	0	0	7.11	25.5	22.7	20.2	1.4142135623731	0	1	0	0
Tbccd1	7434	ENSMUST00000004576	ENSMUSG00000004462	chr16	22855142	22860142	-	22857642	protein_coding	KNOWN	0	2	2	3	5	0	0	6.1	10.4	8.5	9.4	2.44948974278318	0	1	0	0
Tbx3	2752	ENSMUST00000079719	ENSMUSG00000018604	chr5	120118178	120123178	+	120120678	protein_coding	KNOWN	26	7	10	8	12	18.6	7.61	8.53	29.1	18	0.1	9.38083151964686	1	1	1	0
Tbx3	2754	ENSMUST00000079719	ENSMUSG00000018604	chr5	120118178	120123178	+	120120678	protein_coding	KNOWN	2	7	18	11	28	0	8.07	8.81	29.1	18	0.1	14.0712472794703	1	1	1	0
Tcf15	1196	ENSMUST00000089112	ENSMUSG00000068079	chr2	151966797	151971797	+	151969297	protein_coding	KNOWN	4	3	6	5	1	0	6.53	0	2.1	23.2	1.4	5.47722557505166	1	0	1	0
Tcf19	7784	ENSMUST00000162683	ENSMUSG00000050410	chr17	35650992	35655992	-	35653492	protein_coding	KNOWN	18	50	31	37	15	22.8	17.02	8.11	4.5	4.1	7.1	33.8673884437522	1	1	1	1
Tcfcp2l1	368	ENSMUST00000027629	ENSMUSG00000026380	chr1	120522022	120527022	+	120524522	protein_coding	KNOWN	25	15	29	27	5	17.87	20.86	3.93	76.9	43.7	1	27.9821371592664	1	0	1	0
Tcfcp2l1	372																						0	0	0	1
Tcte1	7812	ENSMUST00000113547	ENSMUSG00000023949	chr17	45657883	45662883	+	45660383	protein_coding	KNOWN	1	4	2	14	0	0	8.34	0	0.2	0.3	0.8	5.29150262212918	1	0	0	0
Tdgf1	4748	ENSMUST00000035075	ENSMUSG00000032494	chr9	110846162	110851162	-	110848662	protein_coding	KNOWN	68	22	80	37	28	19.33	17.57	7.14				54.4058820349418	1	1	1	1
Tdh	6859	ENSMUST00000170772	ENSMUSG00000021953	chr14	64113476	64118476	-	64115976	protein_coding	KNOWN	5	16	15	11	26	10.01	9.55	4.82	205.9	115.6	1.4	20.7846096908265	1	0	1	0
Tead1	3765	ENSMUST00000084705	ENSMUSG00000055320	chr7	119820332	119825332	+	119822832	protein_coding	KNOWN	14	1	19	6	2	4.46	8.39	0	26.1	26.1	17	25.9229627936314	1	0	1	1
Tead2	3568																						0	0	0	1
Tet1	5044	ENSMUST00000173081	ENSMUSG00000047146	chr10	62325552	62330552	-	62328052	protein_coding	KNOWN	1	4	2	19	0	0	9.93	0	31.1	51.1	9.9	45.1663591625449	1	0	0	1
Tet2	1744	ENSMUST00000098603	ENSMUSG00000040943	chr3	133204854	133209854	-	133207354	protein_coding	KNOWN	6	21	16	26	0	9.49	16.09	0	13	16.2	1.3	20.3960780543711	1	0	0	0
Tgfb3	6112	ENSMUST00000003687	ENSMUSG00000021253	chr12	87417491	87422491	-	87419991	protein_coding	KNOWN	0	0	0	0	5	0	0	6.51	0	0.2	1	0	0	1	0	0
Tgif1	7884	ENSMUST00000156484	ENSMUSG00000047407	chr17	71193166	71198166	-	71195666	protein_coding	KNOWN	8	6	12	10	9	8.18	13.16	7.88	76.2	93.8	89.3	10.9544511501033	1	1	0	0
Tgif1	7886	ENSMUST00000156484	ENSMUSG00000047407	chr17	71193166	71198166	-	71195666	protein_coding	KNOWN	15	6	19	7	31	9.29	9.75	11.73	76.2	93.8	89.3	15	1	1	0	0
Tgif1	7887	ENSMUST00000156484	ENSMUSG00000047407	chr17	71193166	71198166	-	71195666	protein_coding	KNOWN	15	21	22	23	28	16.95	19.59	7.82	76.2	93.8	89.3	33.6749164809655	1	1	1	1
Tgif1	7888	ENSMUST00000156484	ENSMUSG00000047407	chr17	71193166	71198166	-	71195666	protein_coding	KNOWN	7	8	19	8	8	10.67	17.18	4.59	76.2	93.8	89.3	12.328828005938	1	0	1	0
Tha1	5831	ENSMUST00000138354	ENSMUSG00000017713	chr11	117730725	117735725	-	117733225	protein_coding	KNOWN	1	13	4	12	16	7.22	11.67	13.22	0.3	0.7	0.3	6.92820323027551	1	1	1	0
Thap8	3523																						0	0	0	1
Thra	5719	ENSMUST00000142944	ENSMUSG00000058756	chr11	98599452	98604452	+	98601952	protein_coding	KNOWN	2	6	5	12	10	0	8.26	7.72				7.74596669241483	1	1	0	0
Thtpa	6815	ENSMUST00000050575	ENSMUSG00000045691	chr14	55711172	55716172	+	55713672	protein_coding	KNOWN	9	25	37	46	13	8.4	14.67	4.38	10.3	6.3	6.2	41.2553026894725	1	0	1	0
Timm17b	8554	ENSMUST00000033498	ENSMUSG00000031158	chrX	7473983	7478983	+	7476483	protein_coding	KNOWN	0	5	6	3	9	5.26	14.63	11.02	14.2	17	21.9	9.38083151964686	1	1	0	0
Timp2	5831	ENSMUST00000017610	ENSMUSG00000017466	chr11	118214320	118219320	-	118216820	protein_coding	KNOWN	0	1	0	1	5	0	0	6.14	0.4	2.7	9.8	0	0	1	0	0
Tlcd1	5597	ENSMUST00000098545	ENSMUSG00000019437	chr11	77987713	77992713	+	77990213	protein_coding	KNOWN	1	4	6	4	5	0	8.14	8.14	14.4	15.9	32.8	4.89897948556636	0	1	0	0
Tmco1	559	ENSMUST00000097473	ENSMUSG00000052428	chr1	169236301	169241301	+	169238801	protein_coding	KNOWN	12	14	14	21	9	10.33	14.58	3.79	17.1	13.5	29.8	17.1464281994822	1	0	0	0
Tmem120b	2770	ENSMUST00000067505	ENSMUSG00000054434	chr5	123523784	123528784	+	123526284	protein_coding	KNOWN	3	4	4	7	12	3.41	3.57	7.01	3	3.9	3.2	5.29150262212918	0	1	0	1
Tmem131	108	ENSMUST00000027290	ENSMUSG00000026116	chr1	36993872	36998872	-	36996372	protein_coding	KNOWN	9	8	15	6	28	6.42	10	9.85	25.7	30	20.2	9.48683298050514	1	1	0	0
Tmem149	3525	ENSMUST00000043850	ENSMUSG00000036826	chr7	31347946	31352946	+	31350446	protein_coding	KNOWN	2	2	6	6	2	0	8.04	0	3.7	2.6	2.1	6	1	0	0	0
Tmem151b	7812	ENSMUST00000052694	ENSMUSG00000050405	chr17	45683848	45688848	-	45686348	protein_coding	KNOWN	1	3	4	12	0	0	10.47	0	0.3	0.6	1.3	6.92820323027551	1	0	0	0
Tmem2	8378	ENSMUST00000096194	ENSMUSG00000024754	chr19	21850332	21855332	+	21852832	protein_coding	KNOWN	25	43	24	26	7	18.59	9.71	0	14	17.7	20.1	24.9799919935936	1	0	1	0
Tmem220	5553	ENSMUST00000079077	ENSMUSG00000050270	chr11	66836156	66841156	+	66838656	protein_coding	KNOWN	12	10	16	14	0	13.91	22.47	0	1.8	1.6	1.5	14.9666295470958	1	0	0	0
Tmem220	5555	ENSMUST00000079077	ENSMUSG00000050270	chr11	66836156	66841156	+	66838656	protein_coding	KNOWN	22	11	14	11	0	7.96	6.77	0	1.8	1.6	1.5	12.4096736459909	1	0	1	1
Tmem51	2295	ENSMUST00000036572	ENSMUSG00000040616	chr4	141637719	141642719	-	141640219	protein_coding	KNOWN	8	9	8	18	2	4.55	10.04	0	7.4	5.9	5.7	12	1	0	0	1
Tmem63a	610	ENSMUST00000161847	ENSMUSG00000026519	chr1	182869975	182874975	+	182872475	protein_coding	KNOWN	1	3	6	7	8	0	7.84	4.05	4.1	6.7	22.7	11.2249721603218	1	0	0	1
Tmem63a	611	ENSMUST00000161847	ENSMUSG00000026519	chr1	182869975	182874975	+	182872475	protein_coding	KNOWN	11	9	10	8	18	6.37	7.55	6.14	4.1	6.7	22.7	8.94427190999916	1	1	1	0
Tmem79	1607	ENSMUST00000107553	ENSMUSG00000001420	chr3	88135690	88140690	-	88138190	protein_coding	KNOWN	2	0	0	4	8	0	0	10.38	2.3	7.5	1.9	0	0	1	0	0
Tmem82	2292																						0	0	1	0
Tmie	4748	ENSMUST00000050958	ENSMUSG00000049555	chr9	110780117	110785117	-	110782617	protein_coding	KNOWN	2	2	8	5	0	0	5.93	0	0.2	0.4	0.4	6.32455532033676	1	0	0	0
Tnfsf12	5565	ENSMUST00000152734	ENSMUSG00000090170	chr11	69506523	69511523	-	69509023	protein_coding	KNOWN	1	22	7	12	0	8.56	5.79	0				9.16515138991168	1	0	0	1
Tnfsf13	5565	ENSMUST00000018896	ENSMUSG00000089669	chr11	69496556	69501556	-	69499056	protein_coding	KNOWN	14	22	8	17	20	18.74	11.79	5				11.6619037896906	1	1	1	0
Tnip1	5499	ENSMUST00000132224	ENSMUSG00000020400	chr11	54732077	54737077	-	54734577	protein_coding	KNOWN	1	10	7	11	41	0	15.82	4.91	19	13.7	13.4	76.1577310586391	1	0	0	1
Tns3	5325	ENSMUST00000131941	ENSMUSG00000020422	chr11	8442854	8447854	-	8445354	protein_coding	KNOWN	9	13	4	16	11	10.63	12.2	7.99	9.7	29.9	6.3	34.2052627529741	1	1	0	0
Tns4	5719	ENSMUST00000123303	ENSMUSG00000017607	chr11	98948099	98953099	-	98950599	protein_coding	KNOWN	1	10	4	6	12	0	3.53	6.07	0.1	0.5	0.2	4.89897948556636	0	1	0	0
Tpx2	1198	ENSMUST00000164120	ENSMUSG00000027469	chr2	152671200	152676200	+	152673700	protein_coding	KNOWN	0	1	0	0	6	0	0	5.63	42.1	56.6	49.6	0	0	1	0	0
Traf4	5597	ENSMUST00000148218	ENSMUSG00000017386	chr11	77976518	77981518	-	77979018	protein_coding	KNOWN	1	2	0	3	6	0	0	6.78	12.1	28.8	51.5	0	0	1	0	0
Trak1	4802	ENSMUST00000098282	ENSMUSG00000032536	chr9	121204120	121209120	+	121206620	protein_coding	KNOWN	2	9	4	10	0	5.94	6.11	0	26.9	7.9	9.7	9.74679434480896	1	0	0	0
Trim10	7792	ENSMUST00000060524	ENSMUSG00000073400	chr17	37004019	37009019	+	37006519	protein_coding	KNOWN	2	2	1	0	6	3.14	0	7.7	0.5	0.1	0	0	0	1	0	0
Trim15	7792	ENSMUST00000173639	ENSMUSG00000050747	chr17	37001191	37006191	-	37003691	protein_coding	KNOWN	2	2	1	0	6	3.14	0	7.7	0.8	0.1	0.2	0	0	1	0	0
Trim15	7794																						0	0	0	1
Trim28	3481	ENSMUST00000005705	ENSMUSG00000005566	chr7	13607001	13612001	+	13609501	protein_coding	KNOWN	9	5	15	5	19	3.82	15.85	7.8	207	398.1	233	15.7162336455017	1	1	1	0
Trim31	7792	ENSMUST00000078438	ENSMUSG00000058063	chr17	37032563	37037563	+	37035063	protein_coding	KNOWN	1	3	1	2	5	0	0	6.58	0	0	0	1.4142135623731	0	1	0	0
Trim31	7794																						0	0	0	1
Trim33	1658	ENSMUST00000029444	ENSMUSG00000033014	chr3	103080716	103085716	+	103083216	protein_coding	KNOWN	5	7	7	7	0	7.02	9.7	0	10.2	15.4	22.2	7	1	0	0	0
Trim40	7792	ENSMUST00000172711	ENSMUSG00000073399	chr17	37023978	37028978	-	37026478	protein_coding	KNOWN	6	2	7	6	0	6.26	11.19	0	0.2	0.1	0	6.48074069840786	1	0	1	0
Trim40	7794	ENSMUST00000172711	ENSMUSG00000073399	chr17	37023978	37028978	-	37026478	protein_coding	KNOWN	7	6	9	3	0	9.72	9.69	0	0.2	0.1	0	5.19615242270663	1	0	0	1
Trim71	4766	ENSMUST00000111816	ENSMUSG00000079259	chr9	114470987	114475987	-	114473487	protein_coding	KNOWN	65	35	54	21	0	23.44	15.79	0	4.4	0.1	0	33.6749164809655	1	0	1	1
Trip12	282	ENSMUST00000027421	ENSMUSG00000026219	chr1	84833379	84838379	-	84835879	protein_coding	KNOWN	20	1	24	2	10	8.19	11.56	7.89	55	67.4	37.4	6.92820323027551	1	1	0	0
Trpm4	3568	ENSMUST00000107784	ENSMUSG00000038260	chr7	52586612	52591612	-	52589112	protein_coding	KNOWN	1	1	0	2	5	0	0	6.21	5	3.8	2.4	0	0	1	0	0
Trpv2	5533	ENSMUST00000151195	ENSMUSG00000018507	chr11	62385488	62390488	+	62387988	protein_coding	KNOWN	4	7	8	18	15	3.98	13.01	4.18	0.2	1.6	0.5	12	1	0	0	0
Tsc22d1	6904	ENSMUST00000142683	ENSMUSG00000022010	chr14	76885066	76890066	+	76887566	protein_coding	KNOWN	40	48	44	60	23	9.12	16.42	4.22	174	114.4	88.9	51.3809303146605	1	0	1	0
Tsc22d1	6906	ENSMUST00000140251	ENSMUSG00000022010	chr14	76901533	76906533	+	76904033	protein_coding	KNOWN	2	3	7	6	0	0	8.87	0	174	114.4	88.9	6.48074069840786	1	0	1	0
Tspan4	3890	ENSMUST00000026585	ENSMUSG00000025511	chr7	148658639	148663639	+	148661139	protein_coding	KNOWN	0	0	0	0	5	0	0	10.17	8.1	16.7	14.3	0	0	1	0	0
Ttll13	3658	ENSMUST00000058266	ENSMUSG00000045467	chr7	87388762	87393762	+	87391262	protein_coding	KNOWN	0	0	1	0	6	0	0	6.83	0.8	0.6	0.1	0	0	1	0	0
Ttll13	3662	ENSMUST00000058266	ENSMUSG00000045467	chr7	87388762	87393762	+	87391262	protein_coding	KNOWN	6	1	4	4	13	0	6.66	6.8	0.8	0.6	0.1	7.07106781186548	1	1	0	0
Tubb5	7784	ENSMUST00000134978	ENSMUSG00000001525	chr17	35972653	35977653	-	35975153	protein_coding	KNOWN	0	1	0	0	5	0	0	9.39	453.5	748.3	993.7	0	0	1	0	0
Tulp2	3568	ENSMUST00000107760	ENSMUSG00000023467	chr7	52739132	52744132	+	52741632	protein_coding	KNOWN	1	6	9	5	10	4.23	10.57	6.2	3.7	1.6	1.4	17.7482393492989	1	1	0	1
Txnip	1629	ENSMUST00000074519	ENSMUSG00000038393	chr3	96359380	96364380	+	96361880	protein_coding	KNOWN	25	29	21	33	60	28.03	24.29	13.49	170.9	75.8	19.1	26.3248931621764	1	1	1	1
Txnip	1630	ENSMUST00000074519	ENSMUSG00000038393	chr3	96359380	96364380	+	96361880	protein_coding	KNOWN	0	4	7	6	8	0	8.16	8.99	170.9	75.8	19.1	6.48074069840786	1	1	0	0
U1	368	ENSMUST00000157738	ENSMUSG00000088363	chr1	120575898	120580898	+	120578398	snRNA	NOVEL	4	14	5	27	0	12.07	14.65	0				11.6189500386223	1	0	0	0
U1	2273	ENSMUST00000157269	ENSMUSG00000087894	chr4	138380891	138385891	-	138383391	snRNA	NOVEL	4	7	3	10	0	5.47	6.44	0				5.47722557505166	1	0	0	0
U1	6957	ENSMUST00000082650	ENSMUSG00000064584	chr14	99757546	99762546	-	99760046	snRNA	NOVEL	13	13	34	18	0	7.18	17.66	0				24.738633753706	1	0	0	0
U2	230	ENSMUST00000101806	ENSMUSG00000075752	chr1	72270314	72275314	+	72272814	snRNA	NOVEL	18	23	28	12	14	12.65	14.91	6.39				18.3303027798234	1	1	0	0
U2	3525	ENSMUST00000083048	ENSMUSG00000064982	chr7	31139443	31144443	-	31141943	snRNA	NOVEL	2	5	5	4	7	4.77	7.92	6.33				4.47213595499958	0	1	0	0
U2	6957	ENSMUST00000122751	ENSMUSG00000084700	chr14	99748888	99753888	-	99751388	snRNA	NOVEL	59	29	59	32	0	17.42	10.09	0				43.4511219648009	1	0	0	0
U2af1l4	3525	ENSMUST00000166960	ENSMUSG00000078765	chr7	31345820	31350820	+	31348320	protein_coding	KNOWN	2	2	6	6	2	0	8.04	0	26.1	22.2	18.2	6	1	0	0	0
U3	3601	ENSMUST00000157456	ENSMUSG00000088081	chr7	71104484	71109484	-	71106984	snoRNA	NOVEL	38	69	54	59	0	33.79	30.89	0				56.4446631666803	1	0	0	0
U6	559	ENSMUST00000082492	ENSMUSG00000064426	chr1	169276656	169281656	+	169279156	snRNA	NOVEL	7	7	4	10	6	5.18	5	5.68				6.32455532033676	1	1	0	0
U6	2205	ENSMUST00000158357	ENSMUSG00000088982	chr4	126783315	126788315	-	126785815	snRNA	NOVEL	4	3	3	12	0	0	6.08	0				6	1	0	0	0
U6	2265	ENSMUST00000158574	ENSMUSG00000089199	chr4	136878974	136883974	+	136881474	snRNA	NOVEL	0	1	0	0	5	0	0	5.53				0	0	1	0	0
U6	3481	ENSMUST00000083072	ENSMUSG00000065006	chr7	13513623	13518623	+	13516123	snRNA	NOVEL	1	0	3	1	5	0	0	5.53				1.73205080756888	0	1	0	0
U6	4766	ENSMUST00000157300	ENSMUSG00000087925	chr9	114508810	114513810	-	114511310	snRNA	NOVEL	1	8	7	8	0	3.3	5.1	0				7.48331477354788	1	0	0	0
U6	5044	ENSMUST00000122620	ENSMUSG00000084569	chr10	62353762	62358762	-	62356262	snRNA	NOVEL	74	41	87	48	0	22.71	18.21	0				64.621977685614	1	0	0	0
U6	5111	ENSMUST00000101905	ENSMUSG00000075854	chr10	79369440	79374440	+	79371940	snRNA	NOVEL	1	6	1	14	20	3.42	7.13	10.72				6.32455532033676	1	1	0	0
U6	5719	ENSMUST00000157860	ENSMUSG00000088485	chr11	98729313	98734313	-	98731813	snRNA	NOVEL	4	8	7	5	37	4.14	17.72	5.93				30.9838667696593	1	1	0	0
U6	5880	ENSMUST00000101943	ENSMUSG00000075893	chr12	12704345	12709345	+	12706845	snRNA	NOVEL	1	5	2	4	6	4.05	3.38	6.3				2.82842712474619	0	1	0	0
U6	6709	ENSMUST00000158248	ENSMUSG00000088873	chr14	22267196	22272196	+	22269696	snRNA	NOVEL	1	9	8	20	0	4.07	13.21	0				12.6491106406735	1	0	0	0
U6	6789	ENSMUST00000157131	ENSMUSG00000087756	chr14	49269674	49274674	+	49272174	snRNA	NOVEL	54	24	47	19	26	33.96	16.08	5.9				29.8831055949679	1	1	0	0
U6	7359	ENSMUST00000122788	ENSMUSG00000084737	chr16	8763869	8768869	-	8766369	snRNA	NOVEL	28	70	46	54	0	34.66	33.85	0				49.8397431775085	1	0	0	0
U6	7784	ENSMUST00000083840	ENSMUSG00000065774	chr17	35833754	35838754	-	35836254	snRNA	NOVEL	1	0	1	1	6	0	0	11.22				1	0	1	0	0
U7	4748	ENSMUST00000157671	ENSMUSG00000088296	chr9	110975398	110980398	+	110977898	snRNA	NOVEL	0	0	1	6	6	0	4.16	5.03				2.44948974278318	0	1	0	0
Ubb	5533	ENSMUST00000019649	ENSMUSG00000019505	chr11	62362173	62367173	+	62364673	protein_coding	KNOWN	8	19	19	14	20	9.23	9.25	6.42	0	0.2	0	16.3095064303001	1	1	0	0
Ube2m	3481	ENSMUST00000123541	ENSMUSG00000005575	chr7	13619497	13624497	-	13621997	protein_coding	KNOWN	5	6	13	12	23	6.66	16.56	11	44.5	45.7	79.3	12.4899959967968	1	1	0	0
Ubqln4	1607	ENSMUST00000008748	ENSMUSG00000008604	chr3	88355138	88360138	+	88357638	protein_coding	KNOWN	8	4	10	11	34	3.55	4.26	24.82	47.1	70.2	50.4	10.4880884817015	0	1	0	0
Ubr7	6151	ENSMUST00000046404	ENSMUSG00000041712	chr12	103993677	103998677	+	103996177	protein_coding	KNOWN	9	6	9	11	13	4.73	6.29	6.13	54.9	63	77.9	9.9498743710662	1	1	0	0
Ubtf	5741	ENSMUST00000174726	ENSMUSG00000020923	chr11	102168254	102173254	-	102170754	protein_coding	KNOWN	9	17	5	19	44	7.98	13.67	5.75	41.5	53	42.5	30.8220700148449	1	1	0	0
Ubxn10	2273	ENSMUST00000105809	ENSMUSG00000043621	chr4	138278271	138283271	-	138280771	protein_coding	KNOWN	5	2	7	5	0	5.61	12.09	0	1.5	0.9	0.1	5.91607978309962	1	0	0	1
Uck2	559	ENSMUST00000053686	ENSMUSG00000053664	chr1	169151550	169156550	-	169154050	protein_coding	KNOWN	12	16	7	10	10	13.39	23.62	0	91.4	62.4	58.1	45.1663591625449	1	0	0	0
Upp1	5325	ENSMUST00000020677	ENSMUSG00000020407	chr11	9015606	9020606	+	9018106	protein_coding	KNOWN	2	0	5	5	0	0	10.2	0	201.1	142.7	33	5	1	0	0	1
Upp1	5331	ENSMUST00000020677	ENSMUSG00000020407	chr11	9015606	9020606	+	9018106	protein_coding	KNOWN	42	51	49	50	29	8.42	11.94	7.53	201.1	142.7	33	49.4974746830583	1	1	0	1
Usp20	803	ENSMUST00000127776	ENSMUSG00000026854	chr2	30872839	30877839	+	30875339	protein_coding	KNOWN	5	4	7	12	0	0	6.67	0	2.7	1.6	3.2	9.16515138991168	1	0	0	0
Usp48	2265	ENSMUST00000105837	ENSMUSG00000043411	chr4	137171886	137176886	+	137174386	protein_coding	KNOWN	8	19	13	25	7	7.73	7.68	0	81.2	51.1	23.1	18.0277563773199	1	0	0	1
Usp49	7822	ENSMUST00000024779	ENSMUSG00000090115	chr17	47765139	47770139	+	47767639	protein_coding	KNOWN	1	1	1	3	10	0	0	7.69	6.3	3.8	2.2	2	0	1	0	1
Usp7	7359	ENSMUST00000159387	ENSMUSG00000022710	chr16	8695174	8700174	-	8697674	protein_coding	KNOWN	2	3	9	6	5	0	23.53	3.04	76.8	82.6	48.5	28.5306852353742	1	0	0	0
Utf1	3890	ENSMUST00000168457	ENSMUSG00000047751	chr7	147127188	147132188	+	147129688	protein_coding	KNOWN	2	12	19	18	19	0	5.2	0	26.2	143.9	96.2	18.4932420089069	1	0	1	0
Vdac1	5484	ENSMUST00000157052	ENSMUSG00000020402	chr11	52185102	52190102	+	52187602	protein_coding	KNOWN	6	26	8	17	0	10.81	5.91	0	213.7	261.3	336.7	11.6619037896906	1	0	1	1
Vpreb3	5091	ENSMUST00000121151	ENSMUSG00000000903	chr10	75403302	75408302	+	75405802	protein_coding	KNOWN	6	16	14	9	13	8.7	16.55	6.87	1.4	0.9	0.4	14.9666295470958	1	1	1	0
Vpreb3	5092																						0	0	1	0
Vps39	3652	ENSMUST00000147085	ENSMUSG00000027291	chr2	120176345	120181345	-	120178845	protein_coding	KNOWN	23	22	49	15	0	195.91	291.26	0	11.8	6.3	8.4	27.1108834234519	1	0	0	0
Vwa3b	108	ENSMUST00000117172	ENSMUSG00000050122	chr1	37080941	37085941	+	37083441	protein_coding	KNOWN	4	6	7	11	0	0	5.38	0				8.77496438739212	1	0	0	0
Vwa5b1	2273	ENSMUST00000137206	ENSMUSG00000028753	chr4	138134498	138139498	-	138136998	protein_coding	KNOWN	0	1	5	5	0	0	5.24	0	0	0	0.4	5	1	0	0	0
Vwf	3360	ENSMUST00000126709	ENSMUSG00000001930	chr6	125513769	125518769	+	125516269	protein_coding	KNOWN	4	3	9	5	0	5.31	13.74	0	7.4	1.1	0.1	6.70820393249937	1	0	0	0
Wbp7	3525	ENSMUST00000125372	ENSMUSG00000006307	chr7	31367593	31372593	-	31370093	protein_coding	KNOWN	2	3	1	1	8	3.16	0	10.94	14.3	17	7.3	1	0	1	0	0
Wbscr25	2830	ENSMUST00000131403	ENSMUSG00000054909	chr5	135473877	135478877	-	135476377	lincRNA	KNOWN	2	8	3	2	9	3.2	0	6.64	0	0.2	0.1	2.44948974278318	0	1	0	0
Wbscr27	2830	ENSMUST00000047196	ENSMUSG00000040557	chr5	135405738	135410738	+	135408238	protein_coding	KNOWN	20	10	33	11	29	8.63	13.3	7.46	11.1	6.2	8.9	19.0525588832577	1	1	0	0
Wbscr28	2830	ENSMUST00000047305	ENSMUSG00000040576	chr5	135380103	135385103	-	135382603	protein_coding	KNOWN	2	7	8	9	3	3.93	7.1	0	0	0.1	0	8.48528137423857	1	0	0	0
Wipf2	5719	ENSMUST00000142414	ENSMUSG00000038013	chr11	98722452	98727452	+	98724952	protein_coding	KNOWN	2	13	2	11	12	7.25	5.28	8.63	6.1	6.9	11.9	4.69041575982343	0	1	0	0
Y_RNA	3347	ENSMUST00000083787	ENSMUSG00000065721	chr6	122571065	122576065	+	122573565	misc_RNA	NOVEL	7	3	11	3	0	0	7.66	0				5.74456264653803	1	0	0	0
Ywhah	2465	ENSMUST00000019109	ENSMUSG00000018965	chr5	33358965	33363965	+	33361465	protein_coding	KNOWN	0	0	0	0	6	0	0	8.14	25.8	51.6	42.9	0	0	1	0	0
Zbed4	7285	ENSMUST00000041297	ENSMUSG00000034333	chr15	88579590	88584590	+	88582090	protein_coding	KNOWN	10	13	17	19	3	6.95	9.66	0				17.9722007556114	1	0	0	0
Zbtb17	2292	ENSMUST00000006377	ENSMUSG00000006215	chr4	140998069	141003069	+	141000569	protein_coding	KNOWN	2	7	6	7	0	5.68	7.37	0	10.9	5.7	5.8	6.48074069840786	1	0	0	0
Zbtb34	817	ENSMUST00000091037	ENSMUSG00000068966	chr2	33281242	33286242	-	33283742	protein_coding	KNOWN	45	22	34	26	0	17.91	13.5	0	9.5	8.9	10.1	29.732137494637	1	0	1	1
Zbtb43	817	ENSMUST00000095035	ENSMUSG00000026788	chr2	33315373	33320373	-	33317873	protein_coding	KNOWN	26	19	23	12	0	24.47	19.03	0	12.2	11.5	8	23.685438564654	1	0	0	0
Zbtb45	3481	ENSMUST00000051390	ENSMUSG00000049600	chr7	13592649	13597649	-	13595149	protein_coding	KNOWN	24	7	38	1	6	7.96	12.55	0	5.8	9.7	7.1	6.16441400296898	1	0	1	0
Zc3h7a	8148	ENSMUST00000138282	ENSMUSG00000037965	chr16	11138484	11143484	-	11140984	protein_coding	KNOWN	4	8	4	12	0	28.73	42.73	0	29.5	12.5	13.8	6.92820323027551	1	0	0	0
Zcchc17	2223	ENSMUST00000141615	ENSMUSG00000028772	chr4	129993483	129998483	-	129995983	protein_coding	KNOWN	1	4	4	7	5	0	8.5	9.93	11.8	17.8	17.3	7.74596669241483	1	1	0	0
Zfhx2	6815	ENSMUST00000036328	ENSMUSG00000040721	chr14	55708385	55713385	-	55710885	protein_coding	KNOWN	43	68	62	65	13	36.04	28.62	4.38	3.8	3.4	2	63.4822809924155	1	0	1	0
Zfml	3184	ENSMUST00000032088	ENSMUSG00000030016	chr6	83861847	83866847	+	83864347	protein_coding	KNOWN	9	4	16	5	22	0	9.69	10.64	21.2	25.5	23.3	8.94427190999916	1	1	0	1
Zfp281	464	ENSMUST00000047734	ENSMUSG00000041483	chr1	138518978	138523978	+	138521478	protein_coding	KNOWN	0	3	1	2	7	0	0	6.53	31.8	44.7	43.4	1.4142135623731	0	1	0	1
